t,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10
0.0089,2.36017,3.73094,2.63957,0.212314,2.13143,1.55284,2.564,0.71074,2.32213,3.27846,0.548695,2.43898,2.30133,0.771443,0.230848,2.50428,0.71426,2.28798,1.82367,0.0446618,2.08549,2.12757,1.48592,0.403434,1.16872,1.9628,2.15297,2.85613,1.32444,2.69129
0.009,2.36023,3.73092,2.63954,0.212323,2.13143,1.55285,2.5639,0.710754,2.32214,3.27845,0.548758,2.43898,2.30129,0.771447,0.230867,2.50426,0.714191,2.28798,1.82369,0.0446753,2.0855,2.12756,1.48591,0.40344,1.16873,1.9628,2.15292,2.85612,1.32446,2.69128
0.0091,2.36028,3.7309,2.6395,0.212331,2.13144,1.55286,2.56379,0.710768,2.32215,3.27844,0.548822,2.43897,2.30124,0.77145,0.230886,2.50425,0.714121,2.28798,1.82371,0.0446889,2.0855,2.12756,1.48591,0.403446,1.16875,1.96279,2.15288,2.85611,1.32448,2.69127
0.0092,2.36035,3.73089,2.63947,0.21234,2.13144,1.55287,2.56368,0.710782,2.32215,3.27842,0.548887,2.43896,2.3012,0.771454,0.230905,2.50423,0.714051,2.28798,1.82373,0.0447027,2.08551,2.12755,1.48591,0.403453,1.16876,1.96279,2.15283,2.85609,1.3245,2.69126
0.0093,2.36041,3.73087,2.63943,0.212349,2.13144,1.55288,2.56357,0.710796,2.32216,3.27841,0.548952,2.43896,2.30115,0.771457,0.230925,2.50422,0.713979,2.28797,1.82375,0.0447166,2.08552,2.12754,1.4859,0.40346,1.16878,1.96279,2.15278,2.85608,1.32452,2.69125
0.0094,2.36047,3.73085,2.63939,0.212358,2.13144,1.5529,2.56346,0.71081,2.32217,3.27839,0.549019,2.43895,2.30111,0.771461,0.230944,2.5042,0.713907,2.28797,1.82377,0.0447307,2.08553,2.12754,1.4859,0.403466,1.1688,1.96278,2.15274,2.85607,1.32454,2.69124
0.0095,2.36053,3.73083,2.63936,0.212367,2.13145,1.55291,2.56334,0.710825,2.32218,3.27838,0.549086,2.43894,2.30106,0.771465,0.230964,2.50418,0.713834,2.28797,1.82379,0.0447449,2.08554,2.12753,1.4859,0.403473,1.16881,1.96278,2.15269,2.85605,1.32457,2.69122
0.0096,2.36059,3.73081,2.63932,0.212376,2.13145,1.55292,2.56323,0.710839,2.32219,3.27836,0.549153,2.43893,2.30101,0.771468,0.230985,2.50417,0.71376,2.28797,1.82381,0.0447592,2.08554,2.12752,1.48589,0.40348,1.16883,1.96278,2.15264,2.85604,1.32459,2.69121
0.0097,2.36066,3.73079,2.63928,0.212385,2.13145,1.55293,2.56311,0.710854,2.3222,3.27835,0.549222,2.43893,2.30097,0.771472,0.231005,2.50415,0.713686,2.28797,1.82383,0.0447738,2.08555,2.12752,1.48589,0.403487,1.16885,1.96277,2.15259,2.85602,1.32461,2.6912
0.0098,2.36072,3.73077,2.63925,0.212394,2.13146,1.55294,2.563,0.710869,2.32221,3.27833,0.549291,2.43892,2.30092,0.771476,0.231026,2.50413,0.713611,2.28796,1.82385,0.0447884,2.08556,2.12751,1.48589,0.403494,1.16886,1.96277,2.15254,2.85601,1.32463,2.69119
0.0099,2.36079,3.73075,2.63921,0.212404,2.13146,1.55295,2.56288,0.710884,2.32222,3.27832,0.549361,2.43891,2.30087,0.77148,0.231047,2.50411,0.713534,2.28796,1.82388,0.0448032,2.08557,2.1275,1.48588,0.403501,1.16888,1.96277,2.15249,2.85599,1.32465,2.69117
0.01,2.36085,3.73073,2.63917,0.212413,2.13146,1.55297,2.56276,0.7109,2.32222,3.2783,0.549432,2.4389,2.30082,0.771484,0.231068,2.5041,0.713457,2.28796,1.8239,0.0448182,2.08558,2.12749,1.48588,0.403508,1.1689,1.96276,2.15244,2.85598,1.32468,2.69116
0.0101,2.36092,3.73071,2.63913,0.212423,2.13146,1.55298,2.56264,0.710915,2.32223,3.27829,0.549503,2.4389,2.30077,0.771488,0.231089,2.50408,0.71338,2.28796,1.82392,0.0448333,2.08559,2.12749,1.48588,0.403515,1.16892,1.96276,2.15239,2.85596,1.3247,2.69115
0.0102,2.36099,3.73069,2.63909,0.212432,2.13147,1.55299,2.56252,0.710931,2.32224,3.27827,0.549575,2.43889,2.30072,0.771492,0.23111,2.50406,0.713301,2.28795,1.82394,0.0448486,2.0856,2.12748,1.48587,0.403522,1.16894,1.96276,2.15234,2.85595,1.32472,2.69114
0.0103,2.36105,3.73067,2.63905,0.212442,2.13147,1.553,2.56239,0.710947,2.32225,3.27826,0.549648,2.43888,2.30067,0.771496,0.231132,2.50404,0.713222,2.28795,1.82397,0.044864,2.0856,2.12747,1.48587,0.403529,1.16895,1.96275,2.15229,2.85593,1.32475,2.69112
0.0104,2.36112,3.73065,2.63901,0.212452,2.13147,1.55302,2.56227,0.710962,2.32226,3.27824,0.549722,2.43887,2.30062,0.7715,0.231154,2.50403,0.713141,2.28795,1.82399,0.0448795,2.08561,2.12747,1.48587,0.403537,1.16897,1.96275,2.15224,2.85592,1.32477,2.69111
0.0105,2.36119,3.73063,2.63897,0.212462,2.13147,1.55303,2.56214,0.710978,2.32227,3.27822,0.549796,2.43886,2.30057,0.771504,0.231176,2.50401,0.71306,2.28795,1.82401,0.0448953,2.08562,2.12746,1.48586,0.403544,1.16899,1.96274,2.15219,2.8559,1.32479,2.6911
0.0106,2.36126,3.73061,2.63893,0.212472,2.13148,1.55304,2.56202,0.710995,2.32228,3.27821,0.549871,2.43886,2.30052,0.771508,0.231198,2.50399,0.712978,2.28794,1.82404,0.0449111,2.08563,2.12745,1.48586,0.403552,1.16901,1.96274,2.15213,2.85589,1.32482,2.69108
0.0107,2.36133,3.73058,2.63889,0.212482,2.13148,1.55305,2.56189,0.711011,2.32229,3.27819,0.549947,2.43885,2.30046,0.771512,0.231221,2.50397,0.712896,2.28794,1.82406,0.0449271,2.08564,2.12744,1.48586,0.403559,1.16903,1.96274,2.15208,2.85587,1.32484,2.69107
0.0108,2.3614,3.73056,2.63885,0.212492,2.13148,1.55307,2.56176,0.711028,2.3223,3.27817,0.550023,2.43884,2.30041,0.771516,0.231243,2.50395,0.712812,2.28794,1.82408,0.0449433,2.08565,2.12744,1.48585,0.403567,1.16905,1.96273,2.15202,2.85586,1.32487,2.69106
0.0109,2.36148,3.73054,2.63881,0.212502,2.13149,1.55308,2.56163,0.711044,2.32231,3.27816,0.550101,2.43883,2.30036,0.771521,0.231266,2.50393,0.712728,2.28793,1.82411,0.0449596,2.08566,2.12743,1.48585,0.403574,1.16907,1.96273,2.15197,2.85584,1.32489,2.69104
0.011,2.36155,3.73052,2.63877,0.212513,2.13149,1.55309,2.5615,0.711061,2.32232,3.27814,0.550179,2.43882,2.3003,0.771525,0.23129,2.50391,0.712642,2.28793,1.82413,0.044976,2.08567,2.12742,1.48584,0.403582,1.16909,1.96272,2.15191,2.85582,1.32492,2.69103
0.0111,2.36162,3.7305,2.63873,0.212523,2.13149,1.55311,2.56137,0.711078,2.32233,3.27812,0.550257,2.43881,2.30025,0.771529,0.231313,2.50389,0.712556,2.28793,1.82416,0.0449926,2.08568,2.12741,1.48584,0.40359,1.16911,1.96272,2.15186,2.85581,1.32494,2.69101
0.0112,2.3617,3.73047,2.63868,0.212534,2.1315,1.55312,2.56123,0.711095,2.32234,3.27811,0.550337,2.43881,2.3002,0.771534,0.231336,2.50387,0.712469,2.28793,1.82418,0.0450093,2.08569,2.1274,1.48584,0.403598,1.16913,1.96272,2.1518,2.85579,1.32497,2.691
0.0113,2.36177,3.73045,2.63864,0.212544,2.1315,1.55313,2.5611,0.711112,2.32235,3.27809,0.550417,2.4388,2.30014,0.771538,0.23136,2.50385,0.712382,2.28792,1.82421,0.0450262,2.0857,2.1274,1.48583,0.403606,1.16915,1.96271,2.15174,2.85577,1.32499,2.69099
0.0114,2.36185,3.73043,2.6386,0.212555,2.1315,1.55315,2.56096,0.71113,2.32236,3.27807,0.550498,2.43879,2.30008,0.771543,0.231384,2.50383,0.712293,2.28792,1.82423,0.0450433,2.08571,2.12739,1.48583,0.403614,1.16917,1.96271,2.15169,2.85576,1.32502,2.69097
0.0115,2.36192,3.73041,2.63855,0.212566,2.13151,1.55316,2.56082,0.711147,2.32237,3.27805,0.55058,2.43878,2.30003,0.771547,0.231408,2.50381,0.712204,2.28792,1.82426,0.0450605,2.08572,2.12738,1.48582,0.403622,1.16919,1.9627,2.15163,2.85574,1.32504,2.69096
0.0116,2.362,3.73038,2.63851,0.212577,2.13151,1.55318,2.56068,0.711165,2.32238,3.27804,0.550663,2.43877,2.29997,0.771552,0.231433,2.50379,0.712113,2.28791,1.82429,0.0450778,2.08573,2.12737,1.48582,0.40363,1.16921,1.9627,2.15157,2.85572,1.32507,2.69094
0.0117,2.36208,3.73036,2.63846,0.212588,2.13151,1.55319,2.56054,0.711183,2.32239,3.27802,0.550746,2.43876,2.29991,0.771556,0.231457,2.50377,0.712022,2.28791,1.82431,0.0450953,2.08574,2.12736,1.48582,0.403639,1.16923,1.96269,2.15151,2.8557,1.3251,2.69093
0.0118,2.36216,3.73033,2.63842,0.212599,2.13151,1.5532,2.5604,0.711201,2.32241,3.278,0.55083,2.43875,2.29986,0.771561,0.231482,2.50375,0.71193,2.28791,1.82434,0.0451129,2.08575,2.12735,1.48581,0.403647,1.16925,1.96269,2.15145,2.85569,1.32512,2.69091
0.0119,2.36224,3.73031,2.63837,0.21261,2.13152,1.55322,2.56025,0.711219,2.32242,3.27798,0.550915,2.43874,2.2998,0.771565,0.231507,2.50373,0.711837,2.28791,1.82436,0.0451307,2.08576,2.12735,1.48581,0.403655,1.16927,1.96269,2.15139,2.85567,1.32515,2.6909
0.012,2.36232,3.73029,2.63833,0.212622,2.13152,1.55323,2.56011,0.711237,2.32243,3.27796,0.551,2.43873,2.29974,0.77157,0.231532,2.50371,0.711744,2.2879,1.82439,0.0451486,2.08577,2.12734,1.4858,0.403664,1.16929,1.96268,2.15133,2.85565,1.32518,2.69088
0.0121,2.3624,3.73026,2.63828,0.212633,2.13152,1.55325,2.55996,0.711256,2.32244,3.27795,0.551087,2.43872,2.29968,0.771575,0.231558,2.50369,0.711649,2.2879,1.82442,0.0451667,2.08578,2.12733,1.4858,0.403672,1.16931,1.96268,2.15127,2.85563,1.32521,2.69087
0.0122,2.36248,3.73024,2.63824,0.212645,2.13153,1.55326,2.55982,0.711275,2.32245,3.27793,0.551174,2.43872,2.29962,0.77158,0.231583,2.50367,0.711554,2.2879,1.82445,0.0451849,2.0858,2.12732,1.48579,0.403681,1.16933,1.96267,2.15121,2.85562,1.32523,2.69085
0.0123,2.36256,3.73021,2.63819,0.212656,2.13153,1.55328,2.55967,0.711293,2.32246,3.27791,0.551262,2.43871,2.29956,0.771584,0.231609,2.50365,0.711457,2.28789,1.82447,0.0452033,2.08581,2.12731,1.48579,0.40369,1.16936,1.96267,2.15115,2.8556,1.32526,2.69083
0.0124,2.36264,3.73019,2.63814,0.212668,2.13154,1.55329,2.55952,0.711312,2.32247,3.27789,0.55135,2.4387,2.2995,0.771589,0.231635,2.50363,0.71136,2.28789,1.8245,0.0452218,2.08582,2.1273,1.48579,0.403698,1.16938,1.96266,2.15108,2.85558,1.32529,2.69082
0.0125,2.36273,3.73016,2.63809,0.21268,2.13154,1.55331,2.55937,0.711331,2.32248,3.27787,0.55144,2.43869,2.29944,0.771594,0.231662,2.5036,0.711262,2.28789,1.82453,0.0452405,2.08583,2.12729,1.48578,0.403707,1.1694,1.96266,2.15102,2.85556,1.32532,2.6908
0.0126,2.36281,3.73014,2.63805,0.212692,2.13154,1.55332,2.55922,0.711351,2.3225,3.27785,0.55153,2.43868,2.29938,0.771599,0.231688,2.50358,0.711163,2.28788,1.82456,0.0452593,2.08584,2.12729,1.48578,0.403716,1.16942,1.96265,2.15095,2.85554,1.32535,2.69079
0.0127,2.3629,3.73011,2.638,0.212704,2.13155,1.55334,2.55906,0.71137,2.32251,3.27783,0.551621,2.43867,2.29932,0.771604,0.231715,2.50356,0.711063,2.28788,1.82458,0.0452783,2.08585,2.12728,1.48577,0.403725,1.16944,1.96265,2.15089,2.85552,1.32538,2.69077
0.0128,2.36298,3.73009,2.63795,0.212716,2.13155,1.55335,2.55891,0.711389,2.32252,3.27781,0.551712,2.43866,2.29925,0.771609,0.231742,2.50354,0.710963,2.28788,1.82461,0.0452974,2.08586,2.12727,1.48577,0.403734,1.16947,1.96264,2.15083,2.8555,1.3254,2.69075
0.0129,2.36307,3.73006,2.6379,0.212728,2.13155,1.55337,2.55875,0.711409,2.32253,3.27779,0.551805,2.43865,2.29919,0.771614,0.231769,2.50352,0.710861,2.28788,1.82464,0.0453166,2.08588,2.12726,1.48576,0.403743,1.16949,1.96264,2.15076,2.85549,1.32543,2.69074
0.013,2.36316,3.73003,2.63785,0.21274,2.13156,1.55338,2.55859,0.711429,2.32254,3.27777,0.551898,2.43864,2.29913,0.771619,0.231796,2.50349,0.710759,2.28787,1.82467,0.0453361,2.08589,2.12725,1.48576,0.403752,1.16951,1.96264,2.15069,2.85547,1.32546,2.69072
0.0131,2.36324,3.73001,2.6378,0.212752,2.13156,1.5534,2.55843,0.711449,2.32255,3.27775,0.551992,2.43863,2.29906,0.771624,0.231824,2.50347,0.710656,2.28787,1.8247,0.0453556,2.0859,2.12724,1.48575,0.403762,1.16954,1.96263,2.15063,2.85545,1.32549,2.69071
0.0132,2.36333,3.72998,2.63775,0.212765,2.13156,1.55342,2.55827,0.711469,2.32257,3.27773,0.552087,2.43862,2.299,0.771629,0.231851,2.50345,0.710551,2.28787,1.82473,0.0453753,2.08591,2.12723,1.48575,0.403771,1.16956,1.96263,2.15056,2.85543,1.32552,2.69069
0.0133,2.36342,3.72996,2.6377,0.212777,2.13157,1.55343,2.55811,0.711489,2.32258,3.27771,0.552182,2.43861,2.29893,0.771634,0.231879,2.50342,0.710446,2.28786,1.82476,0.0453952,2.08592,2.12722,1.48574,0.40378,1.16958,1.96262,2.15049,2.85541,1.32555,2.69067
0.0134,2.36351,3.72993,2.63765,0.21279,2.13157,1.55345,2.55795,0.71151,2.32259,3.27769,0.552279,2.4386,2.29887,0.77164,0.231907,2.5034,0.71034,2.28786,1.82479,0.0454152,2.08594,2.12721,1.48574,0.40379,1.16961,1.96262,2.15042,2.85539,1.32558,2.69065
0.0135,2.3636,3.7299,2.6376,0.212803,2.13157,1.55346,2.55778,0.71153,2.3226,3.27767,0.552376,2.43859,2.2988,0.771645,0.231936,2.50338,0.710234,2.28786,1.82482,0.0454353,2.08595,2.1272,1.48574,0.403799,1.16963,1.96261,2.15035,2.85537,1.32561,2.69064
0.0136,2.3637,3.72987,2.63754,0.212816,2.13158,1.55348,2.55762,0.711551,2.32262,3.27765,0.552474,2.43858,2.29873,0.77165,0.231964,2.50335,0.710126,2.28785,1.82485,0.0454556,2.08596,2.12719,1.48573,0.403809,1.16965,1.96261,2.15029,2.85535,1.32564,2.69062
0.0137,2.36379,3.72985,2.63749,0.212828,2.13158,1.5535,2.55745,0.711572,2.32263,3.27763,0.552572,2.43857,2.29867,0.771656,0.231993,2.50333,0.710017,2.28785,1.82488,0.0454761,2.08597,2.12718,1.48573,0.403819,1.16968,1.9626,2.15022,2.85533,1.32568,2.6906
0.0138,2.36388,3.72982,2.63744,0.212841,2.13159,1.55351,2.55728,0.711593,2.32264,3.27761,0.552672,2.43856,2.2986,0.771661,0.232022,2.50331,0.709908,2.28785,1.82491,0.0454967,2.08599,2.12717,1.48572,0.403828,1.1697,1.9626,2.15014,2.85531,1.32571,2.69059
0.0139,2.36398,3.72979,2.63739,0.212855,2.13159,1.55353,2.55711,0.711614,2.32265,3.27758,0.552772,2.43854,2.29853,0.771666,0.232051,2.50328,0.709797,2.28784,1.82494,0.0455174,2.086,2.12716,1.48572,0.403838,1.16973,1.96259,2.15007,2.85529,1.32574,2.69057
0.014,2.36407,3.72976,2.63733,0.212868,2.13159,1.55355,2.55694,0.711636,2.32267,3.27756,0.552873,2.43853,2.29846,0.771672,0.232081,2.50326,0.709686,2.28784,1.82497,0.0455383,2.08601,2.12715,1.48571,0.403848,1.16975,1.96259,2.15,2.85527,1.32577,2.69055
0.0141,2.36417,3.72973,2.63728,0.212881,2.1316,1.55356,2.55677,0.711657,2.32268,3.27754,0.552975,2.43852,2.29839,0.771677,0.23211,2.50323,0.709574,2.28784,1.82501,0.0455594,2.08603,2.12714,1.48571,0.403858,1.16978,1.96258,2.14993,2.85525,1.3258,2.69053
0.0142,2.36426,3.72971,2.63722,0.212894,2.1316,1.55358,2.5566,0.711679,2.32269,3.27752,0.553078,2.43851,2.29832,0.771683,0.23214,2.50321,0.70946,2.28783,1.82504,0.0455806,2.08604,2.12713,1.4857,0.403868,1.1698,1.96257,2.14986,2.85522,1.32583,2.69051
0.0143,2.36436,3.72968,2.63717,0.212908,2.13161,1.5536,2.55642,0.711701,2.32271,3.2775,0.553181,2.4385,2.29825,0.771688,0.23217,2.50318,0.709346,2.28783,1.82507,0.0456019,2.08605,2.12712,1.4857,0.403878,1.16983,1.96257,2.14978,2.8552,1.32587,2.6905
0.0144,2.36446,3.72965,2.63711,0.212922,2.13161,1.55362,2.55624,0.711723,2.32272,3.27748,0.553285,2.43849,2.29818,0.771694,0.2322,2.50316,0.709231,2.28782,1.8251,0.0456234,2.08607,2.12711,1.48569,0.403888,1.16985,1.96256,2.14971,2.85518,1.3259,2.69048
0.0145,2.36456,3.72962,2.63706,0.212935,2.13161,1.55363,2.55607,0.711745,2.32273,3.27745,0.55339,2.43848,2.29811,0.7717,0.232231,2.50313,0.709116,2.28782,1.82513,0.045645,2.08608,2.1271,1.48569,0.403898,1.16988,1.96256,2.14964,2.85516,1.32593,2.69046
0.0146,2.36466,3.72959,2.637,0.212949,2.13162,1.55365,2.55589,0.711767,2.32275,3.27743,0.553496,2.43847,2.29804,0.771705,0.232261,2.50311,0.708999,2.28782,1.82517,0.0456668,2.0861,2.12709,1.48568,0.403909,1.1699,1.96255,2.14956,2.85514,1.32597,2.69044
0.0147,2.36476,3.72956,2.63695,0.212963,2.13162,1.55367,2.55571,0.71179,2.32276,3.27741,0.553603,2.43846,2.29797,0.771711,0.232292,2.50308,0.708881,2.28781,1.8252,0.0456888,2.08611,2.12708,1.48567,0.403919,1.16993,1.96255,2.14948,2.85512,1.326,2.69042
0.0148,2.36486,3.72953,2.63689,0.212977,2.13163,1.55369,2.55552,0.711812,2.32277,3.27739,0.55371,2.43845,2.2979,0.771717,0.232323,2.50306,0.708762,2.28781,1.82523,0.0457108,2.08612,2.12707,1.48567,0.40393,1.16996,1.96254,2.14941,2.8551,1.32603,2.6904
0.0149,2.36496,3.7295,2.63683,0.212991,2.13163,1.55371,2.55534,0.711835,2.32279,3.27736,0.553818,2.43843,2.29782,0.771723,0.232355,2.50303,0.708643,2.28781,1.82527,0.0457331,2.08614,2.12706,1.48566,0.40394,1.16998,1.96254,2.14933,2.85507,1.32607,2.69038
0.015,2.36506,3.72947,2.63678,0.213005,2.13163,1.55372,2.55516,0.711858,2.3228,3.27734,0.553927,2.43842,2.29775,0.771728,0.232386,2.503,0.708522,2.2878,1.8253,0.0457554,2.08615,2.12705,1.48566,0.403951,1.17001,1.96253,2.14925,2.85505,1.3261,2.69037
0.0151,2.36516,3.72944,2.63672,0.213019,2.13164,1.55374,2.55497,0.711881,2.32282,3.27732,0.554037,2.43841,2.29768,0.771734,0.232418,2.50298,0.7084,2.2878,1.82533,0.045778,2.08617,2.12704,1.48565,0.403961,1.17004,1.96253,2.14918,2.85503,1.32613,2.69035
0.0152,2.36527,3.72941,2.63666,0.213033,2.13164,1.55376,2.55478,0.711904,2.32283,3.27729,0.554148,2.4384,2.2976,0.77174,0.23245,2.50295,0.708278,2.2878,1.82537,0.0458007,2.08618,2.12703,1.48565,0.403972,1.17006,1.96252,2.1491,2.85501,1.32617,2.69033
0.0153,2.36537,3.72938,2.6366,0.213048,2.13165,1.55378,2.55459,0.711927,2.32284,3.27727,0.55426,2.43839,2.29753,0.771746,0.232482,2.50292,0.708155,2.28779,1.8254,0.0458235,2.0862,2.12702,1.48564,0.403983,1.17009,1.96252,2.14902,2.85498,1.3262,2.69031
0.0154,2.36548,3.72935,2.63654,0.213062,2.13165,1.5538,2.5544,0.711951,2.32286,3.27725,0.554372,2.43838,2.29745,0.771752,0.232514,2.5029,0.70803,2.28779,1.82544,0.0458464,2.08621,2.12701,1.48564,0.403994,1.17012,1.96251,2.14894,2.85496,1.32624,2.69029
0.0155,2.36559,3.72932,2.63648,0.213077,2.13165,1.55382,2.55421,0.711974,2.32287,3.27722,0.554485,2.43836,2.29738,0.771758,0.232547,2.50287,0.707905,2.28778,1.82547,0.0458696,2.08623,2.127,1.48563,0.404005,1.17014,1.9625,2.14886,2.85494,1.32627,2.69027
0.0156,2.36569,3.72929,2.63642,0.213092,2.13166,1.55383,2.55402,0.711998,2.32289,3.2772,0.554599,2.43835,2.2973,0.771764,0.232579,2.50284,0.707779,2.28778,1.8255,0.0458928,2.08624,2.12699,1.48563,0.404016,1.17017,1.9625,2.14878,2.85492,1.32631,2.69025
0.0157,2.3658,3.72926,2.63636,0.213106,2.13166,1.55385,2.55382,0.712022,2.3229,3.27717,0.554714,2.43834,2.29722,0.77177,0.232612,2.50282,0.707651,2.28778,1.82554,0.0459163,2.08626,2.12697,1.48562,0.404027,1.1702,1.96249,2.1487,2.85489,1.32634,2.69023
0.0158,2.36591,3.72922,2.6363,0.213121,2.13167,1.55387,2.55363,0.712046,2.32292,3.27715,0.554829,2.43833,2.29715,0.771777,0.232646,2.50279,0.707523,2.28777,1.82558,0.0459398,2.08627,2.12696,1.48561,0.404038,1.17023,1.96249,2.14862,2.85487,1.32638,2.69021
0.0159,2.36602,3.72919,2.63624,0.213136,2.13167,1.55389,2.55343,0.71207,2.32293,3.27713,0.554946,2.43832,2.29707,0.771783,0.232679,2.50276,0.707394,2.28777,1.82561,0.0459635,2.08629,2.12695,1.48561,0.404049,1.17026,1.96248,2.14853,2.85485,1.32642,2.69019
0.016,2.36613,3.72916,2.63618,0.213151,2.13168,1.55391,2.55323,0.712095,2.32294,3.2771,0.555063,2.4383,2.29699,0.771789,0.232713,2.50273,0.707264,2.28776,1.82565,0.0459874,2.0863,2.12694,1.4856,0.40406,1.17028,1.96247,2.14845,2.85482,1.32645,2.69017
0.0161,2.36624,3.72913,2.63612,0.213167,2.13168,1.55393,2.55303,0.712119,2.32296,3.27708,0.555181,2.43829,2.29691,0.771795,0.232746,2.50271,0.707133,2.28776,1.82568,0.0460114,2.08632,2.12693,1.4856,0.404072,1.17031,1.96247,2.14837,2.8548,1.32649,2.69015
0.0162,2.36635,3.72909,2.63606,0.213182,2.13169,1.55395,2.55283,0.712144,2.32297,3.27705,0.5553,2.43828,2.29683,0.771802,0.23278,2.50268,0.707001,2.28776,1.82572,0.0460356,2.08634,2.12692,1.48559,0.404083,1.17034,1.96246,2.14828,2.85477,1.32653,2.69013
0.0163,2.36647,3.72906,2.636,0.213197,2.13169,1.55397,2.55262,0.712169,2.32299,3.27703,0.55542,2.43827,2.29675,0.771808,0.232815,2.50265,0.706868,2.28775,1.82576,0.0460599,2.08635,2.12691,1.48559,0.404095,1.17037,1.96246,2.1482,2.85475,1.32656,2.69011
0.0164,2.36658,3.72903,2.63593,0.213213,2.13169,1.55399,2.55242,0.712194,2.32301,3.277,0.55554,2.43825,2.29667,0.771814,0.232849,2.50262,0.706734,2.28775,1.82579,0.0460843,2.08637,2.12689,1.48558,0.404106,1.1704,1.96245,2.14811,2.85473,1.3266,2.69009
0.0165,2.36669,3.729,2.63587,0.213228,2.1317,1.55401,2.55221,0.712219,2.32302,3.27698,0.555662,2.43824,2.29659,0.771821,0.232884,2.50259,0.706599,2.28774,1.82583,0.0461089,2.08638,2.12688,1.48557,0.404118,1.17043,1.96244,2.14803,2.8547,1.32664,2.69007
0.0166,2.36681,3.72896,2.63581,0.213244,2.1317,1.55403,2.552,0.712244,2.32304,3.27695,0.555784,2.43823,2.29651,0.771827,0.232918,2.50256,0.706463,2.28774,1.82587,0.0461337,2.0864,2.12687,1.48557,0.404129,1.17046,1.96244,2.14794,2.85468,1.32667,2.69004
0.0167,2.36693,3.72893,2.63574,0.213259,2.13171,1.55405,2.5518,0.71227,2.32305,3.27693,0.555907,2.43822,2.29643,0.771834,0.232954,2.50253,0.706326,2.28774,1.8259,0.0461586,2.08642,2.12686,1.48556,0.404141,1.17049,1.96243,2.14785,2.85465,1.32671,2.69002
0.0168,2.36704,3.7289,2.63568,0.213275,2.13171,1.55407,2.55158,0.712295,2.32307,3.2769,0.556031,2.4382,2.29634,0.77184,0.232989,2.5025,0.706188,2.28773,1.82594,0.0461837,2.08643,2.12685,1.48556,0.404153,1.17052,1.96243,2.14776,2.85463,1.32675,2.69
0.0169,2.36716,3.72886,2.63561,0.213291,2.13172,1.55409,2.55137,0.712321,2.32308,3.27687,0.556156,2.43819,2.29626,0.771847,0.233024,2.50248,0.706048,2.28773,1.82598,0.0462089,2.08645,2.12684,1.48555,0.404165,1.17055,1.96242,2.14768,2.8546,1.32679,2.68998
0.017,2.36728,3.72883,2.63555,0.213307,2.13172,1.55411,2.55116,0.712347,2.3231,3.27685,0.556282,2.43818,2.29618,0.771853,0.23306,2.50245,0.705908,2.28772,1.82602,0.0462342,2.08647,2.12682,1.48554,0.404177,1.17058,1.96241,2.14759,2.85458,1.32683,2.68996
0.0171,2.3674,3.72879,2.63548,0.213323,2.13173,1.55413,2.55094,0.712373,2.32311,3.27682,0.556408,2.43816,2.29609,0.77186,0.233096,2.50242,0.705767,2.28772,1.82606,0.0462597,2.08649,2.12681,1.48554,0.404189,1.17061,1.96241,2.1475,2.85455,1.32687,2.68994
0.0172,2.36752,3.72876,2.63542,0.213339,2.13173,1.55415,2.55073,0.712399,2.32313,3.2768,0.556536,2.43815,2.29601,0.771867,0.233132,2.50239,0.705625,2.28771,1.82609,0.0462853,2.0865,2.1268,1.48553,0.404201,1.17064,1.9624,2.14741,2.85453,1.32691,2.68992
0.0173,2.36764,3.72872,2.63535,0.213356,2.13174,1.55417,2.55051,0.712426,2.32315,3.27677,0.556664,2.43814,2.29592,0.771873,0.233168,2.50236,0.705482,2.28771,1.82613,0.0463111,2.08652,2.12679,1.48552,0.404213,1.17067,1.96239,2.14732,2.8545,1.32694,2.68989
0.0174,2.36776,3.72869,2.63528,0.213372,2.13174,1.55419,2.55029,0.712452,2.32316,3.27674,0.556793,2.43812,2.29584,0.77188,0.233205,2.50233,0.705338,2.28771,1.82617,0.0463371,2.08654,2.12677,1.48552,0.404226,1.1707,1.96239,2.14722,2.85448,1.32698,2.68987
0.0175,2.36789,3.72865,2.63522,0.213389,2.13175,1.55421,2.55007,0.712479,2.32318,3.27672,0.556923,2.43811,2.29575,0.771887,0.233242,2.5023,0.705193,2.2877,1.82621,0.0463632,2.08656,2.12676,1.48551,0.404238,1.17073,1.96238,2.14713,2.85445,1.32702,2.68985
0.0176,2.36801,3.72862,2.63515,0.213405,2.13175,1.55424,2.54985,0.712506,2.32319,3.27669,0.557054,2.4381,2.29567,0.771894,0.233278,2.50226,0.705047,2.2877,1.82625,0.0463894,2.08658,2.12675,1.48551,0.40425,1.17076,1.96238,2.14704,2.85442,1.32706,2.68983
0.0177,2.36813,3.72858,2.63508,0.213422,2.13176,1.55426,2.54962,0.712533,2.32321,3.27666,0.557186,2.43808,2.29558,0.771901,0.233316,2.50223,0.704899,2.28769,1.82629,0.0464158,2.08659,2.12674,1.4855,0.404263,1.17079,1.96237,2.14695,2.8544,1.3271,2.6898
